ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
5437,,,4,5,253,2,,,8,5652,0
5438,,,4,3,192,3,,,10,5190,0
5439,,,4,4,263,4,,,7,4041,1
5440,,,4,5,198,6,,,6,5380,0
5441,,,3,1,225,2,,,6,5274,1
5442,,,3,1,209,2,,,3,4184,0
5443,,,3,4,222,3,,,3,4068,0
5444,,,3,1,162,3,,,7,5971,0
5445,,,5,1,217,2,,,6,5518,0
5446,,,3,5,252,4,,,7,5328,1
5447,,,4,1,236,3,,,4,4248,0
5448,,,4,4,113,3,,,1,5610,1
5449,,,6,4,157,6,,,9,5354,1
5450,,,5,3,169,4,,,4,5683,0
5451,,,5,3,268,3,,,9,4152,1
5452,,,4,4,259,7,,,7,4408,0
5453,,,3,2,135,7,,,5,4716,0
5454,,,4,1,196,5,,,7,5380,0
5455,,,5,5,132,2,,,1,4233,0
5456,,,3,5,256,2,,,9,5750,0
5457,,,3,5,240,8,,,9,4436,1
5458,,,2,3,225,7,,,7,4009,1
5459,,,5,2,205,3,,,3,5182,0
5460,,,4,4,146,3,,,10,5805,0
5461,,,7,3,281,4,,,4,1480,0
5462,,,6,4,256,4,,,2,1752,1
5463,,,6,2,304,4,,,2,1256,1
5464,,,6,4,285,4,,,9,1180,0
5465,,,7,5,283,5,,,8,1578,0
5466,,,6,4,304,4,,,6,1890,1
5467,,,6,1,282,4,,,4,1716,0
5468,,,6,3,304,5,,,6,1184,0
5469,,,6,5,301,5,,,3,1628,0
5470,,,7,1,296,4,,,10,1230,1
5471,,,6,5,264,4,,,1,1039,1
5472,,,6,4,306,4,,,9,1595,0
5473,,,4,1,241,3,,,4,4493,1
5474,,,4,5,266,3,,,8,4889,0
5475,,,4,4,253,2,,,6,5892,0
5476,,,4,2,192,3,,,3,4922,0
5477,,,4,5,263,4,,,7,4243,1
5478,,,4,4,198,6,,,9,5730,1
5479,,,3,4,225,2,,,5,5997,0
5480,,,3,2,209,2,,,6,5095,1
5481,,,3,1,222,3,,,8,4650,1
5482,,,3,5,162,3,,,1,4480,0
5483,,,5,4,217,2,,,4,4380,1
5484,,,3,4,252,4,,,10,5495,0
5485,,,4,5,236,3,,,8,4132,0
5486,,,4,5,113,3,,,10,4053,1
5487,,,6,1,157,6,,,1,4631,1
5488,,,5,5,169,4,,,2,4188,0
5489,,,5,5,268,3,,,2,4459,1
5490,,,4,1,259,7,,,4,5102,0
5491,,,3,2,135,7,,,8,4901,0
5492,,,4,4,196,5,,,6,4258,0
5493,,,5,5,132,2,,,6,4392,0
5494,,,3,5,256,2,,,4,5368,1
5495,,,3,2,240,8,,,9,4908,0
5496,,,2,2,225,7,,,9,4947,1
5497,,,5,2,205,3,,,2,4270,0
5498,,,4,4,146,3,,,10,4472,1
5499,,,7,3,281,4,,,1,1215,1
5500,,,6,4,256,4,,,9,1676,0
5501,,,6,4,304,4,,,7,1226,1
5502,,,6,2,285,4,,,6,1016,1
5503,,,7,2,283,5,,,10,1722,1
5504,,,6,5,304,4,,,6,1864,1
5505,,,6,2,282,4,,,8,1553,0
5506,,,6,3,304,5,,,10,1254,1
5507,,,6,5,301,5,,,7,1209,1
5508,,,7,1,296,4,,,4,1446,0
5509,,,6,5,264,4,,,4,1822,1
5510,,,6,4,304,4,,,6,1342,0
5511,,,6,2,305,4,,,8,1015,0
5512,,,6,2,309,4,,,7,1941,0
5513,,,6,5,266,4,,,6,1312,1
5514,,,4,1,233,4,,,2,1809,0
5515,,,5,3,287,4,,,2,1437,0
5516,,,6,5,268,4,,,10,1170,0
5517,,,6,2,290,4,,,2,1070,1
5518,,,7,4,291,4,,,4,1248,1
5519,,,5,3,227,5,,,2,1965,0
5520,,,3,5,222,2,,,9,1321,0
5521,,,6,5,301,4,,,2,1943,0
5522,,,6,2,304,4,,,10,1983,1
5523,,,4,2,133,3,,,2,1212,1
5524,,,4,1,218,5,,,5,1238,0
5525,,,5,5,304,5,,,8,1949,1
5526,,,6,1,260,4,,,9,1698,1
5527,,,6,5,252,4,,,9,1460,0
5528,,,4,2,253,5,,,5,1812,0
5529,,,6,4,248,4,,,6,1851,0
5530,,,5,3,237,5,,,4,1733,1
5531,,,5,3,264,5,,,5,1399,0
5532,,,6,1,308,4,,,1,1216,1
5533,,,7,3,270,4,,,10,1211,0
5534,,,6,3,269,4,,,6,1822,1
5535,,,6,1,271,4,,,9,1302,0
5536,,,7,1,244,5,,,3,1418,1
5537,,,6,2,245,4,,,8,1904,0
5538,,,5,4,219,5,,,5,1388,1
5539,,,6,2,257,4,,,4,1929,1
5540,,,3,3,226,3,,,4,5048,0
5541,,,4,4,200,2,,,5,5783,0
5542,,,4,4,260,2,,,3,5801,0
5543,,,3,4,142,2,,,7,5346,0
5544,,,5,3,193,5,,,3,5888,0
5545,,,5,2,180,3,,,1,4655,1
5546,,,4,3,232,3,,,8,5298,1
5547,,,3,2,148,2,,,1,4133,1
5548,,,5,3,205,4,,,9,4277,0
5549,,,3,4,212,3,,,3,4811,0
5550,,,3,4,168,2,,,9,5235,1
5551,,,3,5,145,2,,,2,4232,1
5552,,,3,5,253,3,,,9,5979,1
5553,,,3,5,143,2,,,6,4253,0
5554,,,4,2,267,5,,,9,4720,1
5555,,,6,1,123,5,,,5,5323,1
5556,,,5,1,106,5,,,4,4180,0
5557,,,2,2,249,3,,,3,4129,1
5558,,,5,1,178,2,,,5,4369,0
5559,,,4,3,148,4,,,1,4243,0
5560,,,4,1,144,4,,,6,5197,1
5561,,,3,1,249,2,,,2,5572,1
5562,,,5,5,128,3,,,9,5143,1
5563,,,4,4,228,4,,,1,5573,0
5564,,,3,4,242,2,,,10,5559,1
5565,,,4,2,272,3,,,1,4933,1
5566,,,4,1,173,2,,,8,4893,0
5567,,,3,2,189,6,,,7,4329,0
5568,,,4,2,245,2,,,3,4000,0
5569,,,4,1,211,3,,,5,5757,1
5570,,,2,1,214,3,,,1,4391,0
5571,,,5,4,215,2,,,1,5669,0
5572,,,3,1,248,2,,,1,5703,0
5573,,,3,1,225,3,,,2,4284,0
5574,,,5,1,120,3,,,7,4381,1
5575,,,5,2,243,3,,,8,4133,1
5576,,,3,4,214,2,,,10,4794,0
5577,,,3,1,144,3,,,8,5221,1
5578,,,3,1,242,6,,,10,5493,1
5579,,,4,5,160,5,,,3,4648,1
5580,,,5,5,139,4,,,3,4433,1
5581,,,3,1,221,4,,,8,5971,0
5582,,,5,5,266,2,,,7,5712,1
5583,,,5,4,140,4,,,10,4528,0
5584,,,4,4,134,2,,,1,5209,1
5585,,,3,3,260,2,,,7,5738,0
5586,,,5,4,261,6,,,4,5349,0
5587,,,5,2,274,4,,,7,4929,0
5588,,,4,5,263,3,,,3,4020,0
5589,,,4,4,189,4,,,9,5838,1
5590,,,4,5,257,2,,,3,5394,0
5591,,,5,5,195,4,,,1,4482,0
5592,,,2,3,201,3,,,5,5733,1
5593,,,4,4,264,4,,,9,5186,0
5594,,,3,2,180,2,,,10,4024,0
5595,,,3,1,220,3,,,6,5572,1
5596,,,5,1,113,3,,,6,5509,1
5597,,,4,2,168,2,,,9,5684,0
5598,,,5,2,251,3,,,9,4298,1
5599,,,4,2,245,3,,,2,4835,1
5600,,,4,4,164,4,,,1,4365,1
5601,,,3,1,232,2,,,4,5806,1
5602,,,4,3,138,3,,,2,5358,0
5603,,,4,2,233,3,,,3,5740,1
5604,,,4,4,150,2,,,1,4711,1
5605,,,3,5,253,2,,,7,5846,0
5606,,,4,4,179,3,,,5,4061,1
5607,,,5,2,135,2,,,4,5405,0
5608,,,3,1,166,2,,,9,5853,1
5609,,,3,4,196,2,,,5,4342,1
5610,,,4,4,238,2,,,4,4337,1
5611,,,2,2,159,6,,,6,4044,0
5612,,,3,5,226,2,,,3,4208,1
5613,,,5,1,182,5,,,6,5398,0
5614,,,5,5,173,3,,,4,5265,1
5615,,,3,2,257,5,,,5,4130,1
5616,,,2,3,223,3,,,9,5653,0
5617,,,4,2,194,3,,,3,5174,0
5618,,,5,4,281,3,,,10,5675,0
5619,,,5,4,236,3,,,1,5711,0
5620,,,3,5,165,4,,,6,4795,1
5621,,,4,2,200,2,,,8,4222,0
5622,,,3,3,168,4,,,2,4541,1
5623,,,4,3,266,6,,,5,5209,0
5624,,,2,1,226,2,,,1,5576,0
5625,,,5,3,143,2,,,5,5612,1
5626,,,4,2,116,3,,,2,5602,1
5627,,,4,4,139,2,,,9,4446,1
5628,,,4,3,248,2,,,2,4700,0
5629,,,5,4,135,2,,,5,5834,0
5630,,,4,4,265,2,,,9,4106,0
5631,,,5,5,175,6,,,2,4995,1
5632,,,6,2,256,3,,,1,4435,1
5633,,,5,4,217,2,,,3,5925,0
5634,,,4,4,203,3,,,8,4443,0
5635,,,3,4,145,2,,,5,5513,0
5636,,,3,2,268,3,,,9,4215,0
5637,,,4,5,206,2,,,10,4437,0
5638,,,3,2,215,3,,,10,4198,1
5639,,,4,1,177,3,,,5,4382,0
5640,,,3,3,183,3,,,3,5538,0
5641,,,4,2,227,5,,,6,4618,0
5642,,,4,1,209,4,,,1,5057,0
5643,,,4,4,193,3,,,5,5090,1
5644,,,4,4,144,2,,,5,4380,1
5645,,,4,2,192,3,,,3,4130,1
5646,,,2,3,247,4,,,5,5725,0
5647,,,3,4,199,4,,,6,5207,0
5648,,,6,5,273,5,,,10,5756,1
5649,,,3,3,232,4,,,4,4662,1
5650,,,3,5,214,3,,,6,5319,0
5651,,,5,1,156,2,,,10,5086,0
5652,,,4,3,200,3,,,5,5108,0
5653,,,3,5,196,3,,,9,4741,1
5654,,,5,3,189,3,,,7,5830,1
5655,,,5,2,266,2,,,3,4030,0
5656,,,4,4,198,2,,,2,5725,1
5657,,,4,5,144,2,,,2,4978,0
5658,,,4,4,217,5,,,6,5891,1
5659,,,5,1,169,4,,,4,4541,0
5660,,,3,1,153,4,,,1,4608,0
5661,,,4,4,152,2,,,5,5324,0
5662,,,5,5,245,5,,,4,4627,0
5663,,,4,2,237,3,,,2,5277,0
5664,,,4,2,266,2,,,8,5516,0
5665,,,4,5,216,4,,,1,4458,1
5666,,,3,4,186,3,,,4,5501,1
5667,,,5,3,280,4,,,4,5192,0
5668,,,4,5,229,2,,,1,4869,0
5669,,,3,2,225,3,,,3,5529,0
5670,,,3,5,149,3,,,7,4357,0
5671,,,5,5,200,3,,,6,4401,1
5672,,,4,2,246,3,,,1,5815,1
5673,,,3,4,150,2,,,1,4742,0
5674,,,3,1,175,3,,,9,5797,0
5675,,,3,5,141,3,,,10,5775,0
5676,,,3,4,102,3,,,9,4111,0
5677,,,3,1,209,3,,,8,4367,0
5678,,,4,4,287,6,,,6,5282,0
5679,,,3,5,212,2,,,3,5761,1
5680,,,3,4,205,3,,,1,5407,0
5681,,,3,1,180,2,,,10,4200,0
5682,,,5,4,229,3,,,1,5660,0
5683,,,2,2,182,3,,,6,4112,1
5684,,,4,1,183,3,,,4,4789,0
5685,,,3,1,212,3,,,10,5759,0
5686,,,4,3,235,6,,,2,4689,0
5687,,,5,5,210,4,,,9,5081,1
5688,,,5,2,111,4,,,7,4424,0
5689,,,5,1,270,4,,,7,5149,0
5690,,,4,4,135,2,,,4,4684,0
5691,,,3,5,143,3,,,10,5021,0
5692,,,4,1,216,2,,,5,5059,0
5693,,,5,1,136,3,,,10,5308,0
5694,,,3,3,145,3,,,10,5696,0
5695,,,5,3,142,4,,,4,5116,1
5696,,,4,2,175,3,,,7,4874,1
5697,,,3,1,183,2,,,5,5329,1
5698,,,3,1,191,5,,,2,4956,1
5699,,,3,4,247,3,,,9,4157,0
5700,,,3,1,170,2,,,2,5662,1
5701,,,3,2,275,2,,,5,5393,1
5702,,,4,4,147,4,,,8,5882,0
5703,,,4,4,188,3,,,6,4174,1
5704,,,5,5,248,2,,,4,5587,0
5705,,,3,1,245,2,,,8,4594,1
5706,,,4,5,164,3,,,3,4454,0
5707,,,4,2,260,3,,,3,4661,1
5708,,,4,4,149,2,,,9,4605,0
5709,,,3,2,174,3,,,3,4132,0
5710,,,4,5,242,2,,,1,5682,1
5711,,,4,1,134,3,,,7,4933,1
5712,,,4,5,189,3,,,3,5193,0
5713,,,6,5,263,7,,,7,5216,1
5714,,,5,2,280,3,,,8,5858,1
5715,,,4,2,258,7,,,3,4538,1
5716,,,4,4,179,3,,,1,5242,1
5717,,,5,1,250,4,,,10,5306,1
5718,,,4,4,212,2,,,5,4774,1
5719,,,4,3,236,3,,,4,4257,1
5720,,,3,1,239,8,,,6,5023,1
5721,,,6,3,305,4,,,3,1276,0
5722,,,6,3,309,4,,,5,1712,0
5723,,,6,3,266,4,,,8,1983,1
5724,,,4,5,233,4,,,6,1495,0
5725,,,5,5,287,4,,,4,1509,1
5726,,,6,2,268,4,,,7,1274,0
5727,,,6,4,290,4,,,10,1366,0
5728,,,7,5,291,4,,,6,1135,0
5729,,,5,5,227,5,,,3,1687,0
5730,,,4,5,175,3,,,5,4194,0
5731,,,3,3,183,2,,,6,5015,0
5732,,,3,4,191,5,,,4,4243,1
5733,,,3,4,247,3,,,10,5749,1
5734,,,3,2,170,2,,,2,4214,1
5735,,,3,5,275,2,,,7,4619,0
5736,,,4,3,147,4,,,7,4865,0
5737,,,4,5,188,3,,,4,4632,0
5738,,,5,1,248,2,,,6,5281,0
5739,,,3,3,245,2,,,4,4719,1
5740,,,4,5,164,3,,,7,4657,0
5741,,,4,1,260,3,,,9,5886,1
5742,,,4,2,149,2,,,8,5460,1
5743,,,3,1,174,3,,,7,4318,1
5744,,,4,1,242,2,,,2,5825,0
5745,,,4,5,134,3,,,4,5423,0
5746,,,4,3,189,3,,,4,4410,0
5747,,,6,5,263,7,,,9,5991,1
5748,,,5,3,280,3,,,2,5273,0
5749,,,4,4,258,7,,,8,5069,0
5750,,,4,1,179,3,,,5,4129,0
5751,,,5,4,250,4,,,4,4531,0
5752,,,4,1,212,2,,,7,5864,0
5753,,,4,4,236,3,,,10,4347,1
5754,,,3,4,239,8,,,4,4192,0
5755,,,6,4,305,4,,,7,1172,1
5756,,,6,1,309,4,,,6,1866,1
5757,,,6,1,266,4,,,2,1862,1
5758,,,4,2,233,4,,,7,1861,0
5759,,,5,1,287,4,,,4,1579,0
5760,,,6,5,268,4,,,2,1324,0
5761,,,6,1,290,4,,,6,1505,1
5762,,,7,3,244,5,,,10,1913,1
5763,,,6,3,245,4,,,2,1158,1
5764,,,5,4,219,5,,,5,1867,0
5765,,,6,3,257,4,,,4,1358,1
5766,,,6,1,250,4,,,2,1783,1
5767,,,6,1,249,4,,,2,1189,1
5768,,,5,4,259,5,,,2,1627,1
5769,,,6,4,266,4,,,3,1503,1
5770,,,6,5,244,4,,,4,1648,1
5771,,,4,2,239,6,,,7,1934,0
5772,,,4,2,270,5,,,6,1520,0
5773,,,6,4,270,4,,,10,1199,1
5774,,,6,5,257,4,,,1,1957,1
5775,,,4,2,243,5,,,4,1633,1
5776,,,5,2,264,6,,,10,1659,1
5777,,,5,4,224,6,,,6,1049,1
5778,,,6,5,304,4,,,8,1755,1
5779,,,4,2,243,5,,,8,1922,0
5780,,,6,3,272,4,,,5,1355,1
5781,,,5,4,269,5,,,4,1537,1
5782,,,7,3,267,4,,,7,1384,0
5783,,,6,1,251,4,,,2,1679,0
5784,,,4,3,249,5,,,3,1012,1
5785,,,7,2,284,4,,,6,1550,1
5786,,,4,1,254,5,,,3,1880,1
5787,,,6,5,269,4,,,5,1264,1
5788,,,7,5,265,4,,,9,1393,0
5789,,,5,3,220,6,,,6,1830,1
5790,,,4,4,217,5,,,4,1503,0
5791,,,7,4,285,4,,,2,1017,1
5792,,,5,1,265,5,,,3,1514,1
5793,,,5,1,240,5,,,1,1200,0
5794,,,5,5,247,3,,,1,5226,0
5795,,,5,4,179,6,,,8,4615,1
5796,,,4,5,142,2,,,9,5425,1
5797,,,4,3,207,5,,,6,4145,0
5798,,,3,1,183,3,,,7,5849,1
5799,,,4,3,167,2,,,2,5544,0
5800,,,4,3,175,3,,,2,5208,0
5801,,,3,5,183,2,,,8,5881,1
5802,,,6,5,176,3,,,10,5307,0
5803,,,3,4,187,3,,,7,5417,0
5804,,,4,5,143,3,,,8,4142,1
5805,,,4,3,136,3,,,7,5976,0
5806,,,3,3,178,3,,,3,5396,1
5807,,,4,4,208,2,,,6,4983,1
5808,,,4,1,171,2,,,1,5635,0
5809,,,2,1,197,4,,,5,4614,0
5810,,,5,1,179,3,,,7,5814,0
5811,,,6,4,197,5,,,4,5889,1
5812,,,5,4,285,2,,,2,4505,1
5813,,,6,1,141,5,,,9,5113,0
5814,,,4,5,274,3,,,5,4773,0
5815,,,5,2,287,3,,,3,4903,1
5816,,,5,3,218,3,,,4,4198,1
5817,,,3,1,213,3,,,6,5535,0
5818,,,2,1,207,4,,,1,5742,0
5819,,,5,5,273,4,,,7,4064,1
5820,,,3,3,185,3,,,6,5995,1
5821,,,3,1,192,3,,,4,5179,0
5822,,,4,4,276,2,,,3,4306,1
5823,,,5,2,229,2,,,1,5724,0
5824,,,3,5,248,2,,,3,5287,1
5825,,,3,4,267,3,,,2,5204,1
5826,,,4,4,272,3,,,9,5458,0
5827,,,3,3,153,3,,,8,5487,0
5828,,,4,2,246,4,,,7,5056,1
5829,,,3,3,261,4,,,9,4529,1
5830,,,4,5,207,2,,,3,5270,1
5831,,,3,1,133,3,,,8,4634,0
5832,,,3,5,269,5,,,6,5932,1
5833,,,4,3,251,3,,,8,5986,1
5834,,,4,2,252,4,,,3,4956,1
5835,,,3,5,135,2,,,4,5275,1
5836,,,4,3,273,4,,,1,4585,0
5837,,,4,2,168,3,,,3,4653,1
5838,,,2,4,233,2,,,6,4758,0
5839,,,3,2,133,2,,,3,4677,1
5840,,,3,5,147,4,,,10,5164,1
5841,,,5,2,249,6,,,8,5633,0
5842,,,6,3,259,4,,,3,4117,1
5843,,,4,2,194,3,,,10,5171,1
5844,,,4,5,134,6,,,7,4881,1
5845,,,3,4,98,3,,,5,4432,0
5846,,,5,1,138,3,,,10,5612,1
5847,,,5,5,193,5,,,4,5087,1
5848,,,5,5,184,3,,,7,4742,0
5849,,,4,4,172,3,,,7,5098,0
5850,,,4,3,248,2,,,2,4701,1
5851,,,2,4,114,5,,,5,5334,1
5852,,,4,5,201,2,,,2,4657,0
5853,,,3,4,206,4,,,2,4372,0
5854,,,6,1,185,4,,,10,5254,1
5855,,,5,2,272,3,,,5,4972,0
5856,,,4,3,266,2,,,6,4286,1
5857,,,3,4,203,2,,,9,5735,0
5858,,,4,3,218,5,,,2,4823,1
5859,,,2,5,279,3,,,8,4632,0
5860,,,4,4,159,2,,,4,4648,1
5861,,,5,3,138,3,,,5,5687,1
5862,,,3,2,224,3,,,7,5896,0
5863,,,3,3,269,3,,,4,4309,0
5864,,,5,3,121,2,,,4,5231,1
5865,,,4,3,134,2,,,2,4522,0
5866,,,4,5,259,3,,,4,5344,1
5867,,,4,4,206,2,,,8,4093,1
5868,,,3,1,209,2,,,6,5701,1
5869,,,3,3,145,3,,,1,5709,0
5870,,,5,2,164,2,,,8,5717,0
5871,,,3,1,133,3,,,6,5464,1
5872,,,3,2,178,3,,,5,5686,0
5873,,,4,3,175,2,,,3,4200,0
5874,,,2,4,242,3,,,8,4898,0
5875,,,4,2,202,3,,,8,4575,1
5876,,,4,3,176,2,,,6,5149,1
5877,,,4,3,203,4,,,1,5274,0
5878,,,4,3,207,4,,,5,5008,1
5879,,,4,2,268,3,,,1,4927,0
5880,,,3,3,244,3,,,6,5109,0
5881,,,3,5,134,3,,,10,4693,0
5882,,,3,4,143,3,,,1,4392,1
5883,,,3,5,246,3,,,2,5556,1
5884,,,3,2,157,2,,,7,5228,0
5885,,,3,3,169,3,,,10,5147,0
5886,,,4,5,231,3,,,6,4449,1
5887,,,3,3,262,5,,,1,5043,0
5888,,,3,2,227,2,,,10,4290,0
5889,,,5,2,162,4,,,7,5477,1
5890,,,5,5,148,2,,,4,4812,0
5891,,,3,4,138,2,,,8,4837,0
5892,,,3,3,255,2,,,3,4824,0
5893,,,3,5,218,3,,,2,5841,0
5894,,,4,1,260,4,,,2,4091,1
5895,,,4,3,142,2,,,5,5502,1
5896,,,4,5,257,3,,,5,4180,0
5897,,,4,2,252,3,,,1,4176,0
5898,,,5,4,151,5,,,1,4122,0
5899,,,4,3,190,5,,,8,4736,0
5900,,,4,5,137,2,,,7,4068,0
5901,,,4,4,164,2,,,7,5456,0
5902,,,3,5,271,3,,,9,5328,0
5903,,,3,5,162,2,,,1,4573,1
5904,,,2,4,221,5,,,4,4034,1
5905,,,5,4,202,3,,,3,4559,1
5906,,,4,5,143,2,,,1,5836,0
5907,,,3,5,254,3,,,6,4703,0
5908,,,4,3,96,4,,,1,4984,1
5909,,,3,3,199,5,,,10,4847,1
5910,,,4,1,198,4,,,5,5182,0
5911,,,4,3,257,3,,,2,5198,1
5912,,,3,2,149,5,,,9,4310,0
5913,,,5,1,193,4,,,10,5280,0
5914,,,3,5,284,2,,,10,5619,0
5915,,,4,5,205,4,,,5,5264,0
5916,,,5,5,185,3,,,5,4520,1
5917,,,5,4,268,3,,,10,4955,0
5918,,,5,1,252,3,,,2,4339,0
5919,,,4,3,196,2,,,5,5656,0
5920,,,3,3,149,3,,,6,4654,0
5921,,,5,5,154,2,,,3,4669,0
5922,,,5,4,267,2,,,4,4053,0
5923,,,3,3,208,2,,,5,5661,0
5924,,,5,5,275,3,,,9,4287,1
5925,,,4,2,272,2,,,1,5939,1
5926,,,6,5,280,3,,,9,4074,1
5927,,,6,3,202,3,,,5,4930,0
5928,,,5,2,184,3,,,8,4581,0
5929,,,5,2,244,5,,,7,5515,0
5930,,,4,4,138,5,,,10,5401,0
5931,,,4,3,109,2,,,4,5407,0
5932,,,2,5,189,5,,,3,5292,0
5933,,,3,2,170,3,,,9,4069,0
5934,,,3,1,183,2,,,10,4598,0
5935,,,3,4,263,6,,,3,4429,0
5936,,,4,1,271,4,,,9,5853,1
5937,,,6,3,202,4,,,3,4496,1
5938,,,3,3,265,3,,,8,5070,0
5939,,,4,1,220,3,,,6,4472,0
5940,,,4,4,274,2,,,7,4873,1
5941,,,4,5,212,2,,,10,4552,0
5942,,,4,2,244,3,,,1,5559,1
5943,,,4,5,252,3,,,4,5017,0
5944,,,5,5,158,2,,,8,4743,0
5945,,,2,5,286,6,,,5,5490,0
5946,,,3,5,164,3,,,10,4639,1
5947,,,4,3,170,6,,,6,4998,0
5948,,,4,1,269,2,,,8,4930,0
5949,,,4,2,238,2,,,2,4002,0
5950,,,4,3,198,7,,,1,5315,0
5951,,,4,4,184,8,,,7,5235,1
5952,,,5,2,265,3,,,10,4347,1
5953,,,3,2,204,10,,,10,4534,0
5954,,,5,1,233,7,,,5,5759,1
5955,,,4,5,134,3,,,8,5694,0
5956,,,3,4,153,3,,,9,5474,0
5957,,,2,5,241,3,,,3,4253,1
5958,,,4,5,187,3,,,7,5022,1
5959,,,3,3,148,3,,,8,5622,0
5960,,,3,4,133,8,,,10,5439,1
5961,,,6,1,250,4,,,10,1623,1
5962,,,6,1,249,4,,,2,1326,1
5963,,,5,2,259,5,,,8,1678,0
5964,,,6,4,266,4,,,5,1639,1
5965,,,6,5,244,4,,,6,1185,0
5966,,,4,5,239,6,,,2,1879,0
5967,,,4,5,270,5,,,1,1187,1
5968,,,6,3,270,4,,,7,1079,0
5969,,,6,2,257,4,,,1,1513,0
5970,,,4,3,243,5,,,3,1634,1
5971,,,4,5,271,4,,,6,5078,0
5972,,,6,3,202,4,,,6,4249,0
5973,,,3,3,265,3,,,3,5986,1
5974,,,4,1,220,3,,,1,5159,1
5975,,,4,3,274,2,,,1,4762,0
5976,,,4,1,212,2,,,4,4969,0
5977,,,4,2,244,3,,,3,4103,0
5978,,,4,2,252,3,,,4,5782,0
5979,,,5,1,158,2,,,4,5736,1
5980,,,2,5,286,6,,,3,4497,1
5981,,,3,3,164,3,,,8,5170,0
5982,,,4,2,170,6,,,10,4891,0
5983,,,4,3,269,2,,,2,4158,0
5984,,,4,3,238,2,,,7,5808,1
5985,,,4,5,198,7,,,9,4249,1
5986,,,4,3,184,8,,,4,4686,0
5987,,,5,2,265,3,,,8,5447,1
5988,,,3,1,204,10,,,5,5375,0
5989,,,5,2,233,7,,,8,5519,1
5990,,,4,2,134,3,,,9,4214,1
5991,,,3,2,153,3,,,6,4056,0
5992,,,2,1,241,3,,,5,5697,1
5993,,,4,4,187,3,,,8,4893,0
5994,,,3,4,148,3,,,8,5267,1
5995,,,3,5,133,8,,,8,5002,1
5996,,,6,1,250,4,,,4,1018,0
5997,,,6,5,249,4,,,3,1710,1
5998,,,5,3,259,5,,,2,1730,0
5999,,,6,2,266,4,,,9,1220,0
6000,,,6,3,244,4,,,5,1108,1
6001,,,4,5,239,6,,,4,1451,0
6002,,,4,3,270,5,,,3,1786,1
6003,,,6,4,282,4,,,6,1580,0
6004,,,6,5,295,4,,,2,1981,0
6005,,,6,1,255,4,,,5,1253,1
6006,,,6,4,292,4,,,3,1826,1
6007,,,6,3,244,4,,,1,1317,1
6008,,,6,1,306,4,,,1,1210,0
6009,,,6,1,258,4,,,3,1506,0
6010,,,4,2,265,6,,,8,1391,1
6011,,,5,1,227,5,,,7,1620,1
6012,,,7,1,276,4,,,8,1560,1
6013,,,6,4,244,4,,,7,1795,0
6014,,,4,3,217,6,,,6,1552,0
6015,,,2,3,211,3,,,8,1172,0
6016,,,4,2,227,5,,,7,1354,1
6017,,,5,3,249,4,,,1,1014,1
6018,,,6,3,269,4,,,3,1006,0
6019,,,6,5,278,4,,,6,1140,0
6020,,,6,5,282,4,,,3,1385,0
6021,,,6,4,300,4,,,7,1607,0
6022,,,5,5,259,5,,,9,1624,0
6023,,,6,1,295,4,,,6,1611,0
6024,,,5,5,238,5,,,2,1657,0
6025,,,5,3,270,5,,,7,1303,1
6026,,,5,3,267,5,,,6,1119,1
6027,,,4,1,270,5,,,9,1280,1
6028,,,4,1,245,5,,,8,1923,0
6029,,,6,4,262,4,,,10,1068,1
6030,,,4,2,245,5,,,8,1122,1
6031,,,6,2,268,4,,,7,1943,0
6032,,,5,1,262,5,,,1,1488,1
6033,,,6,3,283,5,,,10,1483,0
6034,,,5,3,260,5,,,8,1001,0
6035,,,7,5,258,4,,,4,1677,1
6036,,,5,2,130,4,,,1,1877,0
6037,,,6,3,262,5,,,9,1053,0
6038,,,6,2,293,4,,,4,1764,1
6039,,,7,1,255,5,,,10,1238,1
6040,,,6,1,242,5,,,5,1555,0
6041,,,6,3,264,4,,,6,1622,1
6042,,,6,4,253,4,,,7,1485,0
6043,,,5,5,271,5,,,4,1667,0
6044,,,6,2,250,4,,,3,1777,1
6045,,,4,3,266,5,,,5,1590,0
6046,,,6,2,286,4,,,4,1594,0
6047,,,5,2,275,5,,,9,1373,0
6048,,,6,3,295,5,,,4,1392,0
6049,,,5,1,269,6,,,8,1341,0
6050,,,4,1,239,5,,,1,1780,1
6051,,,6,4,271,4,,,8,1867,0
6052,,,6,5,165,6,,,6,1529,1
6053,,,7,2,302,5,,,5,1614,0
6054,,,6,2,293,6,,,10,1919,1
6055,,,4,4,202,3,,,3,5524,1
6056,,,2,3,185,3,,,7,4246,0
6057,,,4,4,210,2,,,8,5942,0
6058,,,3,5,186,2,,,8,5924,0
6059,,,3,4,163,3,,,7,5913,0
6060,,,3,4,168,3,,,5,5964,0
6061,,,4,3,199,3,,,8,4391,1
6062,,,3,5,271,2,,,7,4958,0
6063,,,3,4,164,3,,,4,4796,0
6064,,,4,1,231,2,,,3,4696,0
6065,,,3,1,196,2,,,10,4141,1
6066,,,4,2,218,3,,,2,4949,0
6067,,,5,1,267,4,,,5,4440,1
