Item Name,Category,Version,Item Code,Item ID,Buyer ID,Transaction ID,Date,Final Quantity,Total Revenue,Price Reductions,Refunds,Final Revenue,Sales Tax,Overall Revenue,Refunded Item Count,Purchased Item Count
FMR,Product R,M / Sl / Re,3E-EED-1E5-375-4-258F84D,88419828,5867079,5.9562E+13,15/03/2019,1,29.17,0,0,29.17,5.83,35,0,1
JYJ,Product N,M / St / Sh,25-72D-D5F-2C3-9-3287766,59652174,2602937,5.68386E+13,7/1/2019,1,24.17,0,0,24.17,4.83,29,0,1
WHX,Product D,32 / B / 33,AA-E28-50E-56B-1-9ED949F,16863567,6300016,4.85505E+13,19/11/2018,1,74.18,-14.84,0,59.34,11.86,71.2,0,1
OVT,Product N,M+ / St / Lo,02-610-EDC-305-0-3D49590,56268382,5116366,5.6716E+13,2/1/2019,1,24.17,0,0,24.17,4.83,29,0,1
XEB,Product D,34 / C / FtO,E7-E9C-429-6E7-1-0D50EAC,27215940,8686807,5.02054E+13,26/12/2018,1,51.67,0,0,51.67,10.33,62,0,1
WHX,Product D,31 / A / FtO,46-4C2-296-588-0-DE7F13D,87485251,6380249,1.4246E+13,8/4/2019,1,74.16,-20.83,0,53.33,10.67,64,0,1
WHX,Product P,33 / C / FtO,C5-949-C9D-B2A-1-7B5DD9D,19930695,3990930,5.1845E+13,1/1/2019,2,158.34,-15.84,0,142.5,28.5,171,0,2
AYN,Product P,32 / A / FtO,19-D69-657-C87-E-050BA96,56850535,8996341,4.27333E+13,18/11/2018,1,79.17,0,0,79.17,15.83,95,0,1
AZN,Product H,34 / B / 32,3E-BF0-567-919-B-F5DD3B1,84274937,5079371,1.19281E+13,26/12/2018,1,51.67,0,0,51.67,10.33,62,0,1
WHX,Product P,34 / A / FtO,76-BA0-289-04B-C-9EB5C4F,83605938,1214177,6.44373E+13,24/11/2018,2,158.33,-31.67,0,126.66,25.34,152,0,2
KNB,Product P,36 / A / FtO,D0-710-104-F05-E-243E8DF,93294723,8172527,8.1559E+13,25/11/2018,1,79.17,-15.84,0,63.33,12.67,76,0,1
YQX,Product N,M+ / St / Sh,71-40F-EE1-4CC-8-0029967,38761153,6825882,9.51014E+13,9/1/2019,-1,0,0,-49.16,-49.16,-9.84,-59,-1,0
FTU,Product R,M+ / St / Re,1C-ECA-45A-A18-6-7353D18,88419828,2376626,8.86056E+13,26/03/2019,1,29.17,0,0,29.17,5.83,35,0,1
QID,Product H,38 / B / FtO,0F-BE9-A3F-342-8-B8132CA,98804729,3657692,7.26164E+13,24/04/2019,1,74.16,-7.41,0,66.75,13.35,80.1,0,1
MAG,Product B,34 / A / FtO,FD-1DC-470-83C-2-0D86C25,24064862,8404403,6.74924E+13,23/11/2018,-1,0,0,-82.5,-82.5,-16.5,-99,-1,0
INU,Product O,36 / B / 9,EA-1C9-83F-856-C-D5D6360,10383852,4483566,5.31677E+13,30/04/2019,1,57.5,-5.68,0,51.82,10.36,62.18,0,1
FQD,Product H,33 / B / 32,F7-B4B-5D5-275-6-3B1F5D3,61310715,2934951,2.94334E+13,17/04/2019,1,74.16,-11.12,0,63.04,12.61,75.65,0,1
WHX,Product P,35 / B / FtO,A9-770-EAB-2C5-4-E45BA7C,96971321,6740304,9.48775E+13,13/01/2019,1,79.16,0,0,79.16,15.84,95,0,1
KNB,Product H,31 / A / FtO,56-06A-AD3-F3E-F-EC86617,23096079,4750028,7.16357E+13,29/04/2019,1,74.17,0,0,74.17,14.83,89,0,1
INU,Product D,37 / A / FtO,D9-9F8-10C-6C6-4-08C6941,19814633,6421251,2.65522E+13,30/04/2019,1,74.16,-6.94,0,67.22,13.45,80.67,0,1
VXH,Product P,40 / C / FtO,D8-248-0E3-2F8-9-AD840B7,40522014,4614171,6.85988E+13,18/01/2019,-1,0,0,-54.99,-54.99,-11.01,-66,-1,0
RJF,Product P,36 / C / FtO,BC-0DF-CDF-7B9-6-79DB2AC,95083972,1422287,3.80733E+13,31/12/2018,1,79.17,0,0,79.17,15.83,95,0,1
YQX,Product N,L+ / St / Re,3E-33C-A38-CFE-4-71E1925,38761153,3426579,3.61867E+13,27/04/2019,1,40.83,0,0,40.83,8.17,49,0,1
WHX,Product A,34 / B / FtO,9D-D1B-FA1-0A5-1-B6F673C,80366662,1894414,2.76814E+13,29/03/2019,-1,0,0,-96.75,-96.75,-19.35,-116.1,-1,0
WHX,Product P,33 / A / FtO,30-A45-0F8-A47-3-597F220,30466884,5446138,1.7897E+13,20/04/2019,1,79.16,-11.87,0,67.29,13.46,80.75,0,1
HZX,Product B,34 / A / 33,E3-A25-265-822-6-CB0D0EA,59547722,3411440,1.92129E+13,20/11/2018,-1,0,0,-61.67,-61.67,-12.33,-74,-1,0
VXH,Product P,35 / B / FtO,65-522-A74-3B6-B-1F6D4E7,40522014,1337749,4.07875E+13,18/11/2018,1,79.17,0,0,79.17,15.83,95,0,1
KNB,Product H,36 / C / FtO,86-742-7C1-7B2-2-EB8B71E,88302119,9052994,9.59993E+13,23/03/2019,1,74.17,0,0,74.17,14.83,89,0,1
WHX,Product A,30 / A / FtO,7F-81E-8C5-267-C-23675DE,16264779,8189267,1.04846E+13,13/11/2018,1,107.5,-26.88,0,80.62,16.13,96.75,0,1
RJF,Product P,33 / A / 32,B2-EEA-E17-953-9-91011E5,82469627,3479659,4.86755E+13,5/4/2019,1,79.16,-7.91,0,71.25,14.25,85.5,0,1
KNB,Product P,36 / B / FtO,2C-E29-BCF-7FC-6-E56D274,64145462,4635964,5.80698E+13,5/12/2018,-1,0,0,-63.33,-63.33,-12.67,-76,-1,0
LQS,Product C,36 / B / FtO,D7-036-7E7-B2D-F-9ABDCB2,26922227,6003957,9.94348E+13,8/3/2019,1,57.5,0,0,57.5,11.5,69,0,1
YQX,Product N,L / Sl / Re,D3-CE2-454-593-F-9323D76,38761153,5624546,4.00401E+13,1/4/2019,1,40.82,-8.16,0,32.66,6.54,39.2,0,1
YQX,Product H,32 / A / FtO,24-2BA-B62-B5C-D-C72CC19,44830178,2961606,5.10597E+13,2/1/2019,1,74.17,0,0,74.17,14.83,89,0,1
WHX,Product D,32 / A / FtO,1C-89C-388-1D0-D-726D144,36502945,1162248,1.15496E+13,5/4/2019,1,74.17,0,0,74.17,14.83,89,0,1
LQS,Product C,33 / A / 34,1E-559-D88-9DB-5-7C01994,10724788,7604172,1.13631E+13,6/11/2018,1,82.5,0,0,82.5,16.5,99,0,1
RJF,Product P,36 / A / FtO,41-632-13A-3C4-7-746DF74,71171205,1395211,8.7046E+13,3/1/2019,1,79.17,-20.84,0,58.33,11.67,70,0,1
RJF,Product P,32 / B / FtO,EC-220-A2D-85C-E-DA2A2C6,90060431,9795214,7.18414E+13,30/04/2019,1,79.16,-7.91,0,71.25,14.25,85.5,0,1
WHX,Product P,36 / B / 34,8A-7AD-390-120-6-C3F8266,74437836,5261222,1.08454E+13,19/12/2018,1,79.17,-7.92,0,71.25,14.25,85.5,0,1
OTH,Product P,38 / C / FtO,83-E8D-132-D1C-8-0297A43,16345004,9876048,8.28115E+13,29/01/2019,1,95,0,0,95,0,95,0,1
HZX,Product B,34 / A / FtO,DB-561-8BE-D67-7-4B0E21A,24064862,6529281,4.28148E+13,4/1/2019,1,57.5,0,0,57.5,11.5,69,0,1
NSP,Product P,34 / C / FtO,37-8EF-5BC-F41-9-3F54698,22559066,5072298,8.91101E+13,15/01/2019,1,55,0,0,55,11,66,0,1
WHX,Product D,35 / C / FtO,90-7C1-FF3-6B3-3-ADE3492,54472099,2960462,6.76848E+13,11/3/2019,1,74.17,-8.96,0,65.21,13.04,78.25,0,1
WHX,Product P,32 / A / 31,60-B70-F88-A9C-0-40B54CE,77964011,6600515,9.5358E+13,30/11/2018,1,79.17,-20.84,0,58.33,11.67,70,0,1
WHX,Product P,34 / B / FtO,4A-30E-267-CB3-1-506E7F7,35638092,1323005,7.1983E+13,2/3/2019,1,79.17,0,0,79.17,15.83,95,0,1
DFH,Product G,32 / A / 9,EF-68C-8A3-FDE-0-6793F64,73544700,9357895,6.97959E+13,20/04/2019,1,57.5,-3.19,0,54.31,10.86,65.17,0,1
UQJ,Product H,28 / A / FtO,70-296-B49-D0B-E-0BF14A4,87226152,5132355,7.02292E+13,10/1/2019,-1,0,0,-74.16,-74.16,-14.84,-89,-1,0
YYI,Product P,32 / B / FtO,22-131-31D-8B5-6-21DCB6A,40522014,4654121,1.04398E+13,22/11/2018,1,79.18,-15.84,0,63.34,12.66,76,0,1
RJF,Product P,36 / B / FtO,7C-D23-B98-39F-E-93ABC5C,56109013,9968346,7.29286E+13,23/11/2018,1,79.18,-15.84,0,63.34,12.66,76,0,1
YMR,Product W,35 / B / FtO,CA-B1F-737-718-5-C3F8526,44945143,4015408,4.08667E+13,21/11/2018,2,165,-8.7,0,156.3,31.27,187.57,0,2
JAF,Product W,33 / A / 30,F7-AC9-5B9-E81-8-9B9F066,85243041,6612822,4.3537E+13,8/3/2019,1,40.83,0,0,40.83,8.17,49,0,1
QID,Product H,32 / B / FtO,99-64D-02C-98A-A-D059EE8,70865278,9852551,3.24744E+13,27/03/2019,1,74.17,0,0,74.17,14.83,89,0,1
WHX,Product D,33 / B / FtO,1E-6CF-5AF-AA7-E-0D1A481,31220529,4553014,6.94951E+13,24/11/2018,1,74.18,-14.84,0,59.34,11.86,71.2,0,1
CLH,Product B,32 / C / FtO,72-D15-AF8-872-F-A0C31BC,24064862,6893461,9.10255E+13,24/11/2018,1,82.5,-16.5,0,66,13.2,79.2,0,1
YQX,Product H,32 / A / FtO,24-2BA-B62-B5C-D-C72CC19,44830178,1546254,5.38381E+13,22/02/2019,1,74.17,-7.42,0,66.75,13.35,80.1,0,1
YQX,Product N,M / Sl / Re,89-47B-BF6-CE1-F-217D2D8,38761153,4291740,8.21952E+13,18/04/2019,1,40.82,0,0,40.82,8.18,49,0,1
ZQV,Product W,33 / B / 30,E6-9BE-9C7-F4A-C-B4D3A1A,93240252,1862297,5.90772E+13,8/3/2019,1,57.5,0,0,57.5,11.5,69,0,1
XEB,Product P,32 / B / FtO,54-50F-3B5-7D2-8-74B12CD,19852484,2028611,1.11071E+13,20/12/2018,-1,0,0,-79.17,-79.17,-15.83,-95,-1,0
JAF,Product W,32 / A / FtO,C5-972-4BF-CE5-1-1129E82,87226152,9483024,2.44898E+13,3/1/2019,1,40.83,0,0,40.83,8.17,49,0,1
QID,Product H,32 / A / FtO,04-C33-7C3-878-A-F7EC808,17627416,6915425,1.8458E+13,23/11/2018,1,74.17,0,0,74.17,14.83,89,0,1
WHX,Product P,35 / A / FtO,B3-23B-1A3-62D-A-287B1D1,99622642,5279479,6.60188E+13,23/11/2018,1,79.17,-15.84,0,63.33,12.67,76,0,1
XEB,Product R,M+ / St / Re,D0-200-86C-D83-E-4432348,88419828,4647217,1.01313E+13,22/03/2019,1,29.16,0,0,29.16,5.84,35,0,1
WHX,Product P,40 / C / FtO,44-893-E04-6EF-F-E418295,14526828,7583470,2.81935E+13,5/12/2018,1,79.17,0,0,79.17,15.83,95,0,1
VXH,Product P,33 / B / FtO,87-1AB-605-FDC-9-A4AF066,40522014,1853147,7.99516E+13,23/11/2018,1,79.17,-15.84,0,63.33,12.67,76,0,1
WHX,Product A,35 / C / FtO,16-F03-95F-008-2-F56510C,94592586,2509744,1.62601E+13,12/4/2019,1,107.5,0,0,107.5,21.5,129,0,1
KDP,Product H,35 / B / FtO,93-636-9C2-ACE-3-BB63BF3,34825846,8947431,8.17887E+13,27/04/2019,1,74.17,0,0,74.17,14.83,89,0,1
RJF,Product P,32 / B / FtO,EC-220-A2D-85C-E-DA2A2C6,90060431,5734603,5.27993E+13,5/2/2019,1,79.17,-20.84,0,58.33,11.67,70,0,1
CLH,Product B,38 / B / FtO,90-ADF-287-0BD-3-C09C75A,24064862,7049543,9.83969E+13,8/3/2019,1,57.5,0,0,57.5,11.5,69,0,1
YQX,Product O,35 / A / 9,09-56B-917-482-2-966964A,10383852,4687194,9.24736E+13,22/04/2019,1,57.5,0,0,57.5,11.5,69,0,1
WHX,Product D,32 / A / FtO,1C-89C-388-1D0-D-726D144,36502945,8876569,8.3637E+13,21/12/2018,-1,0,0,-53.33,-53.33,-10.67,-64,-1,0
QID,Product H,34 / A / FtO,D2-EB2-273-75E-7-796DF7B,49772031,5845621,9.63351E+13,13/04/2019,1,74.16,0,0,74.16,14.84,89,0,1
CLH,Product B,40 / A / FtO,4A-EA4-092-DFD-0-5311DE3,24064862,7568221,2.38112E+13,28/11/2018,1,82.51,-20.63,0,61.88,12.37,74.25,0,1
WHX,Product A,40 / B / FtO,A5-72B-9C3-A26-5-EF341CB,88825540,9871172,4.32052E+13,23/11/2018,-1,0,0,-107.5,-107.5,-21.5,-129,-1,0
WHX,Product P,34 / B / FtO,4A-30E-267-CB3-1-506E7F7,35638092,3193023,7.52016E+13,17/11/2018,1,79.17,-15.84,0,63.33,12.67,76,0,1
RJF,Product P,33 / B / FtO,3D-687-99C-14F-4-661E2E7,42015157,1007933,7.60532E+13,27/12/2018,1,79.17,0,0,79.17,15.83,95,0,1
OHR,Product H,32 / A / FtO,B7-387-812-BB6-B-94A66BA,22559066,4137598,9.46335E+13,13/01/2019,1,51.67,0,0,51.67,10.33,62,0,1
YQX,Product O,30 / A / 7,D1-3BE-F9D-DC9-B-3DAE80D,10383852,4362287,6.7502E+13,9/4/2019,1,57.5,0,0,57.5,11.5,69,0,1
RJF,Product P,37 / B / FtO,5B-AD8-C54-EEA-4-A68B15D,33132884,5123892,5.76098E+13,11/3/2019,1,79.17,0,0,79.17,15.83,95,0,1
MAG,Product B,36 / B / FtO,A9-103-000-BDE-B-84B73F0,24064862,7191263,6.11081E+13,23/11/2018,1,82.5,-16.5,0,66,13.2,79.2,0,1
XEB,Product D,35 / A / 31,4A-FD8-A5E-E05-F-5EEAB59,57355234,9588498,7.72419E+13,1/11/2018,1,74.16,0,0,74.16,14.84,89,0,1
JAF,Product W,40 / A / FtO,C3-2F3-2B1-172-7-F36EDE1,87226152,2524671,5.52134E+13,2/1/2019,1,40.83,0,0,40.83,8.17,49,0,1
YQX,Product H,36 / A / FtO,1D-B55-67B-07D-F-75357CE,14115717,3751134,4.12059E+13,26/11/2018,1,74.17,-14.84,0,59.33,11.87,71.2,0,1
YQX,Product R,M / Sl / Lo,38-C8A-08C-CB4-2-803036F,88419828,1676119,2.20915E+13,20/04/2019,1,29.16,0,0,29.16,5.84,35,0,1
NWB,Product H,33 / A / FtO,09-ADB-58C-7E7-5-44B57E2,22559066,4630646,8.49232E+13,26/11/2018,1,74.17,-14.84,0,59.33,11.87,71.2,0,1
WHX,Product P,33 / B / FtO,ED-DCD-031-785-F-999C2B1,37478410,7394482,2.81878E+13,16/04/2019,1,79.17,0,0,79.17,15.83,95,0,1
NSP,Product P,34 / B / FtO,37-CF2-595-F0A-4-D8A9C1D,22559066,6815380,6.92232E+13,26/12/2018,1,55,0,0,55,11,66,0,1
WHX,Product P,34 / B / FtO,4A-30E-267-CB3-1-506E7F7,35638092,9126032,3.26761E+13,15/03/2019,-1,0,0,-79.17,-79.17,-15.83,-95,-1,0
WHX,Product P,36 / C / FtO,ED-3C3-9DE-8F8-8-E2127BD,10812154,8806169,9.01986E+13,21/01/2019,1,79.17,-20.84,0,58.33,11.67,70,0,1
EYV,Product H,38 / C / FtO,ED-069-E89-29A-5-D253A1D,22559066,2299190,1.98595E+13,17/01/2019,-1,0,0,-64.31,-64.31,-12.85,-77.16,-1,0
AZN,Product H,28 / A / FtO,45-8CE-269-FD7-8-C44A21A,69403638,4370428,9.47837E+13,26/12/2018,1,51.67,-5.17,0,46.5,9.3,55.8,0,1
RJK,Product P,33 / B / FtO,18-3B2-778-957-7-F9452BB,16345004,5383074,4.77809E+13,1/3/2019,1,79.17,0,0,79.17,15.83,95,0,1
WHX,Product P,40 / C / FtO,44-893-E04-6EF-F-E418295,14526828,4121004,8.06572E+13,22/02/2019,1,95,-95,0,0,0,0,0,1
CRH,Product P,36 / A / FtO,01-DC5-845-2A6-9-08A1C3D,40213065,9642949,3.68683E+13,25/03/2019,1,79.17,0,0,79.17,15.83,95,0,1
KNB,Product H,34 / B / FtO,5A-91D-5C2-3BC-4-16BD649,54641391,3578737,6.59353E+13,28/02/2019,1,74.17,-16.67,0,57.5,11.5,69,0,1
WHX,Product P,34 / A / 28,E6-2D6-CBC-02D-2-EADB5C7,77431062,3117338,2.4652E+13,30/03/2019,1,79.16,-7.91,0,71.25,14.25,85.5,0,1
RJF,Product P,35 / A / FtO,FA-E89-10A-78A-8-D8D5981,23793709,4607147,6.53303E+13,8/3/2019,1,79.17,0,0,79.17,15.83,95,0,1
AYN,Product H,37 / B / FtO,CC-C42-230-642-3-B004D67,39050799,3.90579E+13,1.90125E+13,3/12/2018,1,74.17,0,0,74.17,14.83,89,0,1
LPZ,Product P,33 / C / FtO,EA-1C6-445-590-D-FA42602,78327122,7761521,2.44898E+13,22/01/2019,-1,0,0,-36.67,-36.67,-7.33,-44,-1,0
QID,Product H,31 / C / 30,AE-AD2-D85-FE5-A-1B56C20,95389990,2762511,4.73808E+13,14/02/2019,1,74.17,0,0,74.17,14.83,89,0,1
UQJ,Product H,36 / B / FtO,59-75B-1A4-F2A-A-945DF17,87226152,5246146,5.61654E+13,1/11/2018,1,74.18,-18.55,0,55.63,11.12,66.75,0,1
RJF,Product P,34 / B / FtO,32-AA7-838-2C8-E-1195FE8,98393407,4426178,3.08792E+13,12/1/2019,1,79.18,-15.84,0,63.34,12.66,76,0,1
WHX,Product P,35 / B / FtO,A9-770-EAB-2C5-4-E45BA7C,96971321,9853419,3.13904E+13,23/04/2019,1,79.17,0,0,79.17,15.83,95,0,1
YQX,Product H,31 / A / FtO,7E-DD5-BAD-F3F-E-AA11AE6,29167199,4991017,2.60176E+13,10/3/2019,1,74.17,-11.13,0,63.04,12.61,75.65,0,1
CLH,Product B,36 / B / 32,44-7DB-537-077-6-5D80E64,72975940,4694968,9.54671E+13,27/02/2019,1,82.5,0,0,82.5,16.5,99,0,1
OHR,Product H,37 / C / FtO,4B-049-EA2-D2F-6-2057AF0,22559066,5060699,1.8466E+13,24/12/2018,1,51.66,0,0,51.66,10.34,62,0,1
KDP,Product G,30 / C / 9,BD-65D-9B4-3F5-F-F008649,10383852,8086809,7.05271E+13,25/04/2019,1,57.5,0,0,57.5,11.5,69,0,1
AYN,Product H,38 / B / 34,12-A04-DFB-6AC-2-942F16E,81183273,3189628,6.93306E+13,21/01/2019,1,74.16,0,0,74.16,14.84,89,0,1
QID,Product H,33 / B / FtO,18-12C-337-0A2-A-44C1A31,46045856,4815451,5.36021E+13,23/03/2019,1,74.16,-10.41,0,63.75,12.75,76.5,0,1
YQX,Product H,34 / A / FtO,7F-323-5FB-8CB-6-E7A9CC6,56155417,7003992,8.04307E+13,30/11/2018,-1,0,0,-53.33,-53.33,-10.67,-64,-1,0
QID,Product H,35 / B / FtO,ED-9C8-566-B8C-1-D2A70EB,93444068,3707299,1.79331E+13,6/4/2019,1,74.16,-11.12,0,63.04,12.61,75.65,0,1
WHX,Product P,32 / B / FtO,85-2EB-163-D62-5-FC50316,26246865,6021821,9.14709E+13,14/02/2019,-1,0,0,-79.17,-79.17,-15.83,-95,-1,0
WHX,Product P,36 / A / FtO,B1-E8F-D9B-1CB-F-B4E9E3B,95527147,9026803,5.39236E+13,15/11/2018,1,79.17,0,0,79.17,15.83,95,0,1
NMA,Product D,36 / B / FtO,30-5BD-CD4-33E-6-312AD74,32740590,9472532,8.51989E+13,20/02/2019,1,74.16,0,0,74.16,14.84,89,0,1
YQX,Product H,32 / A / FtO,24-2BA-B62-B5C-D-C72CC19,44830178,2122625,1.30848E+13,4/3/2019,1,74.17,-7.42,0,66.75,13.35,80.1,0,1
YMR,Product W,38 / B / FtO,5C-ED5-EE8-0D9-3-CDA5945,44945143,5731120,5.19983E+13,19/11/2018,1,82.5,0,0,82.5,16.5,99,0,1
OTH,Product P,32 / A / FtO,CC-50B-AC4-237-8-A6896B4,16345004,9051584,9.8171E+13,7/3/2019,1,79.17,-20.84,0,58.33,11.67,70,0,1
YQX,Product N,L / St / Re,24-300-8E7-50C-0-6A29E7D,38761153,7776993,6.03691E+13,7/4/2019,1,40.83,0,0,40.83,8.17,49,0,1
YQX,Product O,36 / B / 9,0E-36E-0A4-E21-8-DE89120,10383852,4168968,9.86014E+13,22/04/2019,1,57.49,0,0,57.49,11.51,69,0,1
AYN,Product H,32 / B / FtO,9A-143-282-66A-A-75CFBFC,14290618,1869005,2.43046E+13,18/04/2019,-1,0,0,-67.38,-67.38,-13.46,-80.84,-1,0
QID,Product H,36 / B / FtO,B8-CA5-835-D9D-0-87528A2,60959788,6011526,5.05877E+13,12/4/2019,1,74.17,0,0,74.17,14.83,89,0,1
YQX,Product H,36 / B / FtO,FE-CF2-1E3-B91-0-FC2F95D,13424927,3545854,4.90853E+13,25/04/2019,1,74.16,-16.66,0,57.5,11.5,69,0,1
YQX,Product H,34 / A / FtO,7F-323-5FB-8CB-6-E7A9CC6,56155417,7861225,5.86433E+13,2/1/2019,-1,0,0,-74.17,-74.17,-14.83,-89,-1,0
UQJ,Product H,38 / A / FtO,43-161-EAA-56E-4-9BB4D3B,87226152,6411558,4.96682E+13,9/1/2019,1,51.67,0,0,51.67,10.33,62,0,1
WHX,Product A,34 / B / FtO,9D-D1B-FA1-0A5-1-B6F673C,80366662,2772401,7.29273E+13,4/2/2019,1,107.5,-10.75,0,96.75,19.35,116.1,0,1
FQD,Product H,34 / A / FtO,02-10A-DEB-665-9-76E2845,61310715,5845621,9.63351E+13,13/04/2019,1,74.16,0,0,74.16,14.84,89,0,1
JAF,Product W,34 / B / FtO,15-CE2-7CA-7E6-C-8E22E05,87226152,7903410,8.74781E+13,11/12/2018,1,82.5,0,0,82.5,16.5,99,0,1
TSH,Product D,31 / C / 30,EF-A43-62E-6D2-7-25196BD,12012202,5020673,4.87205E+13,13/12/2018,-1,0,0,-59.34,-59.34,-11.86,-71.2,-1,0
JAF,Product W,31 / A / FtO,2F-3D9-56B-49F-C-2148682,87226152,7616916,6.83629E+13,21/12/2018,1,82.5,-12.5,0,70,14,84,0,1
HZX,Product B,32 / B / FtO,F0-C11-17C-446-5-9432EA7,24064862,4602675,2.4383E+13,11/11/2018,-1,0,0,-82.5,-82.5,-16.5,-99,-1,0
AYN,Product H,32 / A / FtO,E2-A0E-71F-9E2-B-EA592FD,85632133,1567623,2.99009E+13,18/01/2019,1,74.17,0,0,74.17,14.83,89,0,1
WHX,Product A,33 / B / FtO,5F-43E-65F-156-0-0AD92FE,20095790,9610949,9.32021E+13,24/02/2019,1,107.5,0,0,107.5,21.5,129,0,1
NMA,Product D,32 / B / FtO,D8-5B2-0C2-2FF-4-449AD74,32740590,7312653,5.31308E+13,21/02/2019,1,89,0,0,89,0,89,0,1
YQX,Product H,33 / B / FtO,88-B81-680-097-8-382CF03,93145342,6363885,8.33078E+13,27/01/2019,1,74.17,0,0,74.17,14.83,89,0,1
AYN,Product P,32 / B / FtO,38-E1E-46B-E66-1-60B4366,48485481,1955919,3.4192E+13,16/01/2019,1,55,-5.5,0,49.5,9.9,59.4,0,1
RIH,Product H,34 / A / 33,9E-311-3FA-7D8-8-0DF00DD,17445332,6865431,1.68026E+13,18/01/2019,-1,0,0,-46.5,-46.5,-9.3,-55.8,-1,0
FTU,Product N,S / Sl / Re,05-029-6A6-72D-D-0E42D55,54388513,9098566,8.47899E+13,29/12/2018,1,49.17,-7.38,0,41.79,8.36,50.15,0,1
TSH,Product N,L / Sl / Lo,5A-1F9-BF0-922-1-D555825,57946473,1703810,5.79706E+13,27/01/2019,1,49.17,-10.42,0,38.75,7.75,46.5,0,1
WHX,Product D,32 / B / FtO,18-E7C-DCC-C2D-D-B9DBE7F,99422590,1467369,7.75721E+13,17/01/2019,1,74.17,0,0,74.17,14.83,89,0,1
FTU,Product N,L+ / St / Re,CB-361-F65-D25-3-38D48F2,54388513,3582037,8.97439E+13,17/03/2019,1,40.83,0,0,40.83,8.17,49,0,1
KNB,Product H,35 / B / 28,CF-648-2A3-18B-8-A56AED0,91700025,3789017,6.58166E+13,12/3/2019,-1,0,0,-74.17,-74.17,-14.83,-89,-1,0
RJK,Product R,XL / St / Re,6A-55A-5F0-16F-6-DBCCB40,88419828,1841995,2.05649E+13,15/03/2019,1,29.17,0,0,29.17,5.83,35,0,1
RJF,Product P,33 / A / FtO,E8-94E-375-825-4-9A886F3,19149775,4726740,1.76547E+13,10/2/2019,1,79.17,0,0,79.17,15.83,95,0,1
MAG,Product B,36 / A / FtO,59-CAB-7F8-BB8-E-2E30687,24064862,7326689,8.16481E+13,24/11/2018,-1,0,0,-82.5,-82.5,-16.5,-99,-1,0
YQX,Product H,37 / B / FtO,78-051-9A8-28F-5-DEB9BDB,1.56096E+13,1823302,2.22237E+13,29/03/2019,-1,0,0,-74.17,-74.17,-14.83,-89,-1,0
LQS,Product B,38 / C / FtO,16-D94-8C3-D9E-3-0190363,24064862,3196466,6.02754E+13,8/3/2019,1,57.5,0,0,57.5,11.5,69,0,1
TSH,Product D,36 / B / FtO,00-CCF-77E-7E4-9-2589798,40522014,3909652,1.06374E+13,23/11/2018,1,74.17,0,0,74.17,14.83,89,0,1
KNB,Product H,32 / B / 31,E4-D00-F0B-0F0-5-63F2C7D,41859059,1473602,7.23968E+13,31/03/2019,1,74.16,0,0,74.16,14.84,89,0,1
MTW,Product C,31 / B / FtO,E3-8B0-342-812-5-49DFE73,26922227,5939097,8.9842E+13,29/11/2018,1,82.51,-20.84,0,61.67,12.33,74,0,1
YQX,Product H,32 / A / FtO,24-2BA-B62-B5C-D-C72CC19,44830178,7313199,1.97785E+13,3/1/2019,1,74.17,0,0,74.17,14.83,89,0,1
AYN,Product P,30 / A / 32,43-72D-A4D-A50-A-B582A1E,31122728,4405802,2.51562E+13,25/12/2018,1,55.01,-10.42,0,44.59,8.91,53.5,0,1
YQX,Product I,31 / B / FtO,42-9F5-983-C68-5-200481E,29529547,1248783,2.11812E+13,28/04/2019,1,79.17,0,0,79.17,15.83,95,0,1
WHX,Product P,34 / A / FtO,76-BA0-289-04B-C-9EB5C4F,83605938,4620671,3.78715E+13,2/1/2019,1,79.17,-15.84,0,63.33,12.67,76,0,1
WHX,Product P,34 / A / FtO,76-BA0-289-04B-C-9EB5C4F,83605938,5391250,4.23653E+13,30/12/2018,1,79.17,0,0,79.17,15.83,95,0,1
YQX,Product T,35 / A / 9,EE-799-E0F-03D-1-03DA1CF,31355561,9715786,3.12075E+13,23/11/2018,1,62.5,-12.5,0,50,10,60,0,1
RJF,Product P,34 / A / FtO,17-8DA-48B-4F1-0-CBA2010,21142089,2809639,2.87108E+13,24/12/2018,1,79.17,-7.92,0,71.25,14.25,85.5,0,1
AYN,Product H,30 / A / FtO,1D-03C-026-11A-2-80C6BF2,55729787,6760312,3.3685E+13,3/3/2019,1,74.17,-20.84,0,53.33,10.67,64,0,1
MTW,Product C,34 / B / 32,93-741-8E6-EFD-6-90243A0,53709034,6409802,1.16261E+13,16/01/2019,1,40.83,0,0,40.83,8.17,49,0,1
YQX,Product H,34 / B / FtO,07-3BC-D50-361-2-7C5F5AE,72009142,2.69668E+13,5.22917E+13,6/11/2018,1,74.17,0,0,74.17,14.83,89,0,1
HZX,Product B,36 / A / FtO,F3-739-0EE-61A-D-D2D2DA6,24064862,4886726,4.54713E+13,24/11/2018,1,82.51,-20.84,0,61.67,12.33,74,0,1
WHX,Product D,32 / A / FtO,1C-89C-388-1D0-D-726D144,36502945,3963332,8.13654E+13,19/02/2019,-1,0,0,-74.17,-74.17,-14.83,-89,-1,0
